8.51283048565245614725e+00, 5.58260325374117183372e-01, 7.70398978714071525076e+00, 4.43237664131041819715e-01, 3.26979999999999961346e+02, 4.99228550082392263931e+00, 7.25758792648518724633e-02, 1.42107037010966845040e-06, 1.73424684936998407814e+00, 1.70441714142795768566e+06, 9.30129554605006991222e-05, 8.51283050868890889262e+00, 6.31317075548282535813e-01
8.40894747843266010534e+00, 5.57524524706712654165e-01, 7.61064637212301331459e+00, 4.42621998296880481139e-01, 3.27159999999999968168e+02, 4.92388044111245015699e+00, 7.23759113445935076125e-02, 7.40216792082976991972e-07, 1.73094618923795717791e+00, 5.98277154108138196170e+06, 9.18403368451961062005e-05, 8.40894749014877618265e+00, 6.34214217352785825099e-01
8.46248084360230734546e+00, 5.56878639894236138197e-01, 7.65194900136788280776e+00, 4.42123680841170596523e-01, 3.27569999999999993179e+02, 4.92794438778149412883e+00, 7.30840822112360094520e-02, 1.04661997479268254479e-06, 1.73304660932197429624e+00, 3.05468137965699750930e+06, 9.63251975385898931599e-05, 8.46248086104650099060e+00, 6.24511455849122487649e-01
8.51539034195275590378e+00, 5.56637011816904836436e-01, 7.69533820870791807067e+00, 4.41947106794639943406e-01, 3.27779999999999972715e+02, 4.94375624108876809970e+00, 7.35531725098611255387e-02, 2.20726172246720842444e-06, 1.73484696939398896909e+00, 9.59929481309240101837e+05, 9.92848223113903741036e-05, 8.51539038006207782416e+00, 6.18180450191250674408e-01
8.62091016526395392816e+00, 5.56352953252317705690e-01, 7.78308485152393547679e+00, 4.41752632043548809637e-01, 3.28099999999999965894e+02, 4.98094259972166586437e+00, 7.43738926532831606808e-02, 7.96829371995980584404e-07, 1.73874774955002076027e+00, 6.67487246876606065780e+06, 1.04859909114797948443e-04, 8.62091017991852481828e+00, 6.06796541889913276790e-01
8.56734224988657189215e+00, 5.57003038887511792154e-01, 7.74196031300368048278e+00, 4.42253606232670015697e-01, 3.27689999999999997726e+02, 4.97775066030069979206e+00, 7.36568473691380787294e-02, 1.09393838072765224305e-06, 1.73664732946600364194e+00, 1.05722576631607543677e+07, 1.00010064325943795363e-04, 8.56734226900255357862e+00, 6.16612695697514645587e-01
8.56702030476905029843e+00, 5.57206019917692363386e-01, 7.74305126701512858034e+00, 4.42414925899720257174e-01, 3.27589999999999974989e+02, 4.98387102645544821655e+00, 7.35341333714047140635e-02, 3.82738051473418435854e-07, 1.73664732946600364194e+00, 1.10420495350683759898e+07, 9.92483775331313126814e-05, 8.56702031140760489336e+00, 6.18200399345721129940e-01
8.51443039584014371712e+00, 5.57245754400859438782e-01, 7.69858846539652486030e+00, 4.42431065795790612327e-01, 3.27479999999999961346e+02, 4.96199122458031638416e+00, 7.31878342984481899958e-02, 2.60056716512196717136e-06, 1.73454690938198652361e+00, 5.22129394697763025761e+06, 9.68409958760737188052e-05, 8.51443043966085788554e+00, 6.23199480973170016895e-01
8.67286482150974968874e+00, 5.56716909819438221518e-01, 7.82967913038372742562e+00, 4.42057390943158434737e-01, 3.28009999999999990905e+02, 5.01486939754290617088e+00, 7.44763622699248228898e-02, 2.05801127976651947209e-06, 1.74024804961003298764e+00, 1.05979411715145409107e+06, 1.05413293681938199410e-04, 8.67286485978380916606e+00, 6.05515533434810127034e-01
8.61993844067143122345e+00, 5.56962095761480369127e-01, 7.78638755761186995841e+00, 4.42236591044699534070e-01, 3.27799999999999954525e+02, 4.99947442920324292004e+00, 7.40043367064888435447e-02, 1.30559423234652380476e-06, 1.73844768953801831479e+00, 1.55560164599338406697e+06, 1.02288306943596577782e-04, 8.61993846412336495177e+00, 6.11869650384771479601e-01
